name,group,epoch,country,sex,year_from,year_to,haplogroup,lat,lon,fasta_url
I2653,BABI,Bronze Age,Great Britain,M,-1500,-1300,H2a1a,55.97999954223633,-2.8959999084472656,/static_md5/data/fasta/I2653.fa
I2105,YAM,Bronze Age,Ukraine,F,-3300,-2700,T1a1,48.220001220703125,37.150001525878906,/static_md5/data/fasta/I2105.fa
DA161,IACA,Iron Age,Russia,M,300,1400,X2f,42.826263427734375,44.11581039428711,/static_md5/data/fasta/DA161.fa
I1631,CACA,Copper Age,Armenia,F,-4250,-4050,K1a8,39.72999954223633,45.20000076293945,/static_md5/data/fasta/I1631.fa
RISE546,YAM,Bronze Age,Russia,M,-3000,-2400,U5a1d2b,46.540000915527344,43.70000076293945,/static_md5/data/fasta/RISE546.fa
I2654,BABI,Bronze Age,Great Britain,F,-1500,-1300,U5b3,55.97999954223633,-2.8959999084472656,/static_md5/data/fasta/I2654.fa
RISE552,YAM,Bronze Age,Russia,M,-2849,-2143,T2a1a,46.619998931884766,43.33000183105469,/static_md5/data/fasta/RISE552.fa
I0261,BBC,Copper Age,Spain,M,-2850,-2250,U5b1i,41.491943359375,2.1388888359069824,/static_md5/data/fasta/I0261.fa
I0823,BBC,Copper Age,Spain,F,-2850,-2250,H1,41.491943359375,2.1388888359069824,/static_md5/data/fasta/I0823.fa
I3141,YAM,Bronze Age,Ukraine,F,-3300,-2700,H15b1,48.220001220703125,37.150001525878906,/static_md5/data/fasta/I3141.fa
I2655,BABI,Bronze Age,Great Britain,M,-1441,-1272,H6a1b2,58.22999954223633,-6.934999942779541,/static_md5/data/fasta/I2655.fa
I1632,CACA,Copper Age,Armenia,M,-4230,-4000,K,39.72999954223633,45.20000076293945,/static_md5/data/fasta/I1632.fa
I0444,YAM,Bronze Age,Russia,M,-3335,-2882,H6a1b,53.310001373291016,51.150001525878906,/static_md5/data/fasta/I0444.fa
I1917,YAM,Bronze Age,Ukraine,F,-3095,-2915,R0a1,48.9900016784668,33.95000076293945,/static_md5/data/fasta/I1917.fa
I2660,NEBI,Neolithic,Great Britain,M,-3513,-3352,U5a2+16194,56.40999984741211,-5.4710001945495605,/static_md5/data/fasta/I2660.fa
I2691,NEBI,Neolithic,Great Britain,M,-3700,-3639,J1c1,56.40999984741211,-5.4710001945495605,/static_md5/data/fasta/I2691.fa
I1298,NEBA,Neolithic,Bulgaria,F,-6032,-5837,K1a,43.369998931884766,23.729999542236328,/static_md5/data/fasta/I1298.fa
DA162,IACA,Iron Age,Russia,M,300,1400,H13a2c,43.2170524597168,44.538448333740234,/static_md5/data/fasta/DA162.fa
Denisova3,HGE,Upper Paleolithic,Russia,F,-48000,-30000,L,51.397396087646484,84.67649841308594,/static_md5/data/fasta/Denisova3.fa
LICOL13,LONG,Middle Ages,Italy,U,570,800,None,45.078880310058594,7.566359996795654,
KZ1,LDN,Neolithic,Poland,F,-4332,-4066,U5b2a1a,52.739967346191406,18.253055572509766,/static_md5/data/fasta/KZ1.fa
I0443,YAM,Bronze Age,Russia,M,-3300,-2700,W3a1a,53.380001068115234,50.38999938964844,/static_md5/data/fasta/I0443.fa
I1634,CACA,Copper Age,Armenia,M,-4330,-4060,H2a1,39.72999954223633,45.20000076293945,/static_md5/data/fasta/I1634.fa
I2650,NEBI,Neolithic,Great Britain,M,-3638,-3380,T2c1d1,59.349998474121094,-2.872999906539917,/static_md5/data/fasta/I2650.fa
I1541,CWC,Neolithic,Germany,M,-2500,-2050,U2e1a1,51.41999816894531,11.680000305175781,/static_md5/data/fasta/I1541.fa
I1635,BACA,Bronze Age,Armenia,M,-2619,-2465,X2f,40.650001525878906,45.11669921875,/static_md5/data/fasta/I1635.fa
KZ2,LDN,Neolithic,Poland,F,-4331,-4057,K1c,52.739967346191406,18.253055572509766,/static_md5/data/fasta/KZ2.fa
KZ4,LDN,Neolithic,Poland,F,-4329,-3997,K1a4,52.739967346191406,18.253055572509766,/static_md5/data/fasta/KZ4.fa
DA164,IACA,Iron Age,Russia,F,300,1400,H5,43.32755661010742,44.17839050292969,/static_md5/data/fasta/DA164.fa
I2176,BABA,Bronze Age,Bulgaria,M,-3338,-3025,U1a1,43.060001373291016,26.979999542236328,/static_md5/data/fasta/I2176.fa
I0257,BBC,Copper Age,Spain,M,-2572,-2348,H1ax,41.491943359375,2.1388888359069824,/static_md5/data/fasta/I0257.fa
I0360,SRU,Bronze Age,Russia,M,-1850,-1200,U5a1,53.029998779296875,50.38999938964844,/static_md5/data/fasta/I0360.fa
I0826,BBC,Copper Age,Spain,M,-2834,-2482,H1t,41.491943359375,2.1388888359069824,/static_md5/data/fasta/I0826.fa
I2630,NEBI,Neolithic,Great Britain,M,-2580,-2463,K1a4,58.7400016784668,-2.9159998893737793,/static_md5/data/fasta/I2630.fa
SCY300,SCU,Iron Age,Moldova,F,-400,-200,H5b,46.66999816894531,29.809999465942383,/static_md5/data/fasta/SCY300.fa
I0175,LDN,Neolithic,Hungary,U,-4900,-4500,N1a1a1,46.20000076293945,18.700000762939453,/static_md5/data/fasta/I0175.fa
I0166,LDN,Neolithic,Germany,U,-5500,-4775,V1a,51.900001525878906,11.050000190734863,/static_md5/data/fasta/I0166.fa
I2405,GAC,Bronze Age,Poland,M,-3335,-3020,W5,52.849998474121094,17.8799991607666,/static_md5/data/fasta/I2405.fa
I2932,NEBI,Neolithic,Great Britain,M,-2570,-2347,H5,58.7400016784668,-2.9159998893737793,/static_md5/data/fasta/I2932.fa
SCY305,SCU,Iron Age,Moldova,U,-400,-200,U5a2b,46.66999816894531,29.809999465942383,/static_md5/data/fasta/SCY305.fa
I10851,MAIB,Middle Ages,Spain,F,887,1013,H3,42.05070114135742,2.867000102996826,/static_md5/data/fasta/I10851.fa
SCY308,SCU,Iron Age,Moldova,U,-400,-200,F1d,46.66999816894531,29.809999465942383,/static_md5/data/fasta/SCY308.fa
I0165,LDN,Neolithic,Germany,U,-4625,-4250,U5b1b,51.65999984741211,11.529999732971191,/static_md5/data/fasta/I0165.fa
I2933,NEBI,Neolithic,Great Britain,M,-3010,-2885,J1c2,58.7400016784668,-2.9159998893737793,/static_md5/data/fasta/I2933.fa
I1656,BACA,Bronze Age,Armenia,F,-1501,-1402,T1a2,40.377220153808594,43.938331604003906,/static_md5/data/fasta/I1656.fa
I0556,BAC,Neolithic,Germany,U,-3950,-3400,U8a1,51.78333282470703,11.133333206176758,/static_md5/data/fasta/I0556.fa
I6582,BBC,Copper Age,Poland,F,-2343,-2057,U5a2b,50.09000015258789,18.100000381469727,/static_md5/data/fasta/I6582.fa
I0102,LBK,Neolithic,Germany,U,-5030,-4948,N1a1a1a3,51.900001525878906,11.050000190734863,/static_md5/data/fasta/I0102.fa
I0796,LBK,Neolithic,Germany,U,-5500,-4775,H,51.28305435180664,11.649999618530273,/static_md5/data/fasta/I0796.fa
SCY311,SCU,Iron Age,Moldova,F,-400,-200,T2b,46.66999816894531,29.809999465942383,/static_md5/data/fasta/SCY311.fa
I10852,MAIB,Middle Ages,Spain,F,973,1150,H6c,42.05070114135742,2.867000102996826,/static_md5/data/fasta/I10852.fa
I0799,SCG,Neolithic,Germany,U,-4100,-3950,H1e,51.53305435180664,11.83305549621582,/static_md5/data/fasta/I0799.fa
I2418,BBC,Bronze Age,Great Britain,F,-2455,-2200,K1a4a1,51.15999984741211,-1.7699999809265137,/static_md5/data/fasta/I2418.fa
I2934,NEBI,Neolithic,Great Britain,F,-3338,-3022,U5a2c3,58.7400016784668,-2.9159998893737793,/static_md5/data/fasta/I2934.fa
I0820,LBK,Neolithic,Germany,U,-5298,-5247,W1c'i,51.89583206176758,11.046667098999023,/static_md5/data/fasta/I0820.fa
I2935,NEBI,Neolithic,Great Britain,M,-3335,-3011,U8b1b,58.7400016784668,-2.9159998893737793,/static_md5/data/fasta/I2935.fa
SCY334,SCU,Iron Age,Moldova,U,-400,-200,H5b,46.66999816894531,29.809999465942383,/static_md5/data/fasta/SCY334.fa
DA179,MAST,Middle Ages,Kazakhstan,M,1200,1400,D4,49.043609619140625,73.62110900878906,/static_md5/data/fasta/DA179.fa
I3085,NEBI,Neolithic,Great Britain,F,-3338,-3026,K1a+195,58.7400016784668,-2.9159998893737793,/static_md5/data/fasta/I3085.fa
SCY002,SCU,Iron Age,Ukraine,U,-400,-400,J1c2,49.05027770996094,33.241943359375,/static_md5/data/fasta/SCY002.fa
DA189,MAST,Middle Ages,Russia,M,700,1000,J1b4,50.476192474365234,36.98280334472656,/static_md5/data/fasta/DA189.fa
I0024,LBK,Neolithic,Germany,U,-5500,-4800,W1c'i,48.779998779296875,9.180000305175781,/static_md5/data/fasta/I0024.fa
I2977,NEBI,Neolithic,Great Britain,M,-3008,-2763,H1,58.7400016784668,-2.9159998893737793,/static_md5/data/fasta/I2977.fa
I6581,BBC,Copper Age,Poland,M,-2455,-2145,H6a1a,50.09000015258789,18.100000381469727,/static_md5/data/fasta/I6581.fa
DA191,SCHu,Iron Age,Hungary,F,-536,-526,H2a2,47.559444427490234,20.70805549621582,/static_md5/data/fasta/DA191.fa
I2629,NEBI,Neolithic,Great Britain,M,-3180,-2780,J1c1b,58.7400016784668,-2.9159998893737793,/static_md5/data/fasta/I2629.fa
SCY006,SCU,Iron Age,Ukraine,F,-700,-700,D4j2,47.37555694580078,33.375,/static_md5/data/fasta/SCY006.fa
I2978,NEBI,Neolithic,Great Britain,M,-3335,-3023,K1b1a1,58.7400016784668,-2.9159998893737793,/static_md5/data/fasta/I2978.fa
I2441,GAC,Bronze Age,Poland,M,-3400,-2800,K1b1a1,52.849998474121094,17.8799991607666,/static_md5/data/fasta/I2441.fa
SCY011,SCU,Iron Age,Ukraine,F,-400,-400,A,48.98055648803711,30.178611755371094,/static_md5/data/fasta/SCY011.fa
I10853,MAIB,Middle Ages,Spain,M,989,1153,U4a1,42.05070114135742,2.867000102996826,/static_md5/data/fasta/I10853.fa
I2565,BBC,Bronze Age,Great Britain,M,-2457,-2147,W1+119,51.15999984741211,-1.7699999809265137,/static_md5/data/fasta/I2565.fa
I4253,BBC,Copper Age,Poland,M,-2456,-2207,U5a2c,50.64899826049805,21.6560001373291,/static_md5/data/fasta/I4253.fa
I2631,NEBI,Neolithic,Great Britain,M,-3097,-2906,H5,59.22999954223633,-2.568000078201294,/static_md5/data/fasta/I2631.fa
I3133,NEBI,Neolithic,Great Britain,M,-3631,-3377,K1a+195,56.4033317565918,-5.478055953979492,/static_md5/data/fasta/I3133.fa
SCY009,SCU,Iron Age,Ukraine,M,-700,-700,J2b1a6,47.37555694580078,33.375,/static_md5/data/fasta/SCY009.fa
I3134,NEBI,Neolithic,Great Britain,M,-3633,-3377,T2f4,56.4033317565918,-5.478055953979492,/static_md5/data/fasta/I3134.fa
I0111,BBC,Copper Age,Germany,F,-2475,-2204,H3ao,51.45000076293945,11.539999961853027,/static_md5/data/fasta/I0111.fa
DA195,SCHu,Iron Age,Hungary,F,-756,-727,H+16311,46.344444274902344,20.162500381469727,/static_md5/data/fasta/DA195.fa
I6774,BBC,Bronze Age,Great Britain,M,-2287,-2044,H4a1a1a,50.86251449584961,-0.12150599807500839,/static_md5/data/fasta/I6774.fa
I2459,BBC,Bronze Age,Great Britain,F,-2455,-2150,T2a1a,51.15999984741211,-1.7699999809265137,/static_md5/data/fasta/I2459.fa
SCY005,SCU,Iron Age,Ukraine,F,-300,-200,H,44.951942443847656,34.10222244262695,/static_md5/data/fasta/SCY005.fa
I3135,NEBI,Neolithic,Great Britain,M,-3640,-3383,U5b2a,56.4033317565918,-5.478055953979492,/static_md5/data/fasta/I3135.fa
Sam1,LBK,Neolithic,Poland,F,-5500,-4800,N1a1a1a,50.64103698730469,21.650991439819336,/static_md5/data/fasta/Sam1.fa
I0112,BBC,Copper Age,Germany,F,-2457,-2142,H13a1a2,51.790000915527344,11.140000343322754,/static_md5/data/fasta/I0112.fa
I3137,NEBI,Neolithic,Great Britain,M,-3800,-3200,HV0+195,56.4033317565918,-5.478055953979492,/static_md5/data/fasta/I3137.fa
KM1,LDN,Neolithic,Poland,F,-4700,-3800,U5b1b,50.26128387451172,20.53606605529785,/static_md5/data/fasta/KM1.fa
I10897,MAIB,Middle Ages,Spain,F,1033,1204,I1c,42.05070114135742,2.867000102996826,/static_md5/data/fasta/I10897.fa
I3138,NEBI,Neolithic,Great Britain,F,-3263,-2923,K1a4a1,56.4033317565918,-5.478055953979492,/static_md5/data/fasta/I3138.fa
I5757,BBC,Copper Age,Switzerland,M,-2469,-1984,H3af,46.23170852661133,7.351236820220947,/static_md5/data/fasta/I5757.fa
I0113,BBC,Copper Age,Germany,F,-2346,-2033,J1c5,51.790000915527344,11.140000343322754,/static_md5/data/fasta/I0113.fa
KZ6,LDN,Neolithic,Poland,F,-4400,-4000,N1a1a1a3,52.739967346191406,18.253055572509766,/static_md5/data/fasta/KZ6.fa
I3041,NEBI,Neolithic,Great Britain,M,-3942,-3037,K1a3a,56.400001525878906,-5.478000164031982,/static_md5/data/fasta/I3041.fa
I10854,MAIB,Middle Ages,Spain,M,973,1150,H1n+146,42.05070114135742,2.867000102996826,/static_md5/data/fasta/I10854.fa
I3948,NEBA,Neolithic,Croatia,M,-6005,-5814,N1a1,43.59000015258789,16.649999618530273,/static_md5/data/fasta/I3948.fa
I5370,NEBI,Neolithic,Great Britain,F,-4000,-3300,K1a+195,56.41456604003906,-5.469178199768066,/static_md5/data/fasta/I5370.fa
R18_1,LDN,Neolithic,Poland,F,-5364,-5398,K2a,52.05606460571289,16.70498275756836,/static_md5/data/fasta/R18_1.fa
DA198,SCHu,Iron Age,Hungary,M,-508,-498,H7a1,46.344444274902344,20.162500381469727,/static_md5/data/fasta/DA198.fa
I4872,HGS,Mesolithic,Serbia,F,-7100,-5900,U5a1c,44.529998779296875,22.049999237060547,/static_md5/data/fasta/I4872.fa
I2634,NEBI,Neolithic,Great Britain,M,-3703,-3534,U2+152,58.540000915527344,-3.5980000495910645,/static_md5/data/fasta/I2634.fa
PCA0001,MAPl,Middle Ages,Poland,M,80,260,W,52.59000015258789,16.780000686645508,
I4229,BBC,Copper Age,Portugal,M,-2336,-2063,U5a2+16362,39.09000015258789,-9.25,/static_md5/data/fasta/I4229.fa
I2633,NEBI,Neolithic,Great Britain,F,-3765,-3641,T2e1,58.529998779296875,-3.6029999256134033,/static_md5/data/fasta/I2633.fa
I0806,BBC,Copper Age,Germany,M,-2431,-2150,H1,51.790000915527344,11.140000343322754,/static_md5/data/fasta/I0806.fa
I7554,NEBI,Neolithic,Great Britain,M,-3366,-3103,J1c9,58.986515045166016,-3.249000072479248,/static_md5/data/fasta/I7554.fa
I1775,BABI,Bronze Age,Great Britain,M,-1730,-1532,I3,53.33000183105469,-3.8399999141693115,/static_md5/data/fasta/I1775.fa
I2574,BABI,Bronze Age,Great Britain,F,-1414,-1227,U5a1a2b,53.33000183105469,-3.7799999713897705,/static_md5/data/fasta/I2574.fa
I0405,NEIB,Neolithic,Spain,M,-3900,-3600,K1a1b1,41.25,-2.3299999237060547,/static_md5/data/fasta/I0405.fa
PCA0003,MAPl,Middle Ages,Poland,F,80,260,H5a1,52.59000015258789,16.780000686645508,
I6466,BBC,Copper Age,Portugal,M,-2700,-2300,K1b1a1,38.875,-9.074999809265137,/static_md5/data/fasta/I6466.fa
I5358,NEBI,Neolithic,Great Britain,F,-3080,-2904,K1a1,53.0587043762207,-3.2450859546661377,/static_md5/data/fasta/I5358.fa
PCA0004,MAPl,Middle Ages,Poland,F,80,260,U3a1a1,52.59000015258789,16.780000686645508,/static_md5/data/fasta/PCA0004.fa
DA199,MAHu,Middle Ages,Hungary,F,1224,1264,H1ba,47.55694580078125,21.015277862548828,/static_md5/data/fasta/DA199.fa
PCA0006,MAPl,Middle Ages,Poland,F,80,120,U5a1d1,52.59000015258789,16.780000686645508,/static_md5/data/fasta/PCA0006.fa
PCA0015,MAPl,Middle Ages,Poland,M,80,260,H1f1a,52.59000015258789,16.780000686645508,
PCA0007,MAPl,Middle Ages,Poland,F,80,260,W1,52.59000015258789,16.780000686645508,/static_md5/data/fasta/PCA0007.fa
I0406,NEIB,Neolithic,Spain,M,-3900,-3600,H1,41.25,-2.3299999237060547,/static_md5/data/fasta/I0406.fa
I5359,NEBI,Neolithic,Great Britain,M,-3800,-3600,H5,51.451446533203125,-3.307873010635376,/static_md5/data/fasta/I5359.fa
I5367,BBC,Bronze Age,Great Britain,F,-2467,-2232,V10,56.680946350097656,-6.459819793701172,/static_md5/data/fasta/I5367.fa
DA201,IAKa,Iron Age,Kazakhstan,F,-171,-88,C4a1a+195,43.22222137451172,77.84722137451172,/static_md5/data/fasta/DA201.fa
I4882,HGS,Mesolithic,Serbia,M,-6200,-5900,U4b1b1,44.529998779296875,22.049999237060547,/static_md5/data/fasta/I4882.fa
I7250,BBC,Copper Age,Czech Republic,F,-2500,-2200,R1a1a,50.189998626708984,14.157999992370605,/static_md5/data/fasta/I7250.fa
PCA0026,MAPl,Middle Ages,Poland,F,80,260,T2b16,52.59000015258789,16.780000686645508,/static_md5/data/fasta/PCA0026.fa
I3875,BBC,Copper Age,France,M,-2133,-1946,H1e,44.47600173950195,6.36899995803833,/static_md5/data/fasta/I3875.fa
I4607,HGS,Mesolithic,Romania,M,-7340,-6640,U5a2,44.630001068115234,22.610000610351562,/static_md5/data/fasta/I4607.fa
I4067,BBC,Copper Age,The Netherlands,F,-1946,-1690,R1b1,52.73356246948242,5.096182823181152,/static_md5/data/fasta/I4067.fa
I0462,BBC,Copper Age,Spain,F,-2566,-2345,K1a+195,42.400001525878906,-3.75,/static_md5/data/fasta/I0462.fa
I7279,CWC,Neolithic,Czech Republic,M,-2900,-2200,H7d,50.189998626708984,14.157999992370605,/static_md5/data/fasta/I7279.fa
DA202,IAST,Iron Age,Kazakhstan,F,-733,-690,U5a1,46.03972244262695,53.442222595214844,/static_md5/data/fasta/DA202.fa
I7275,BBC,Copper Age,Czech Republic,M,-2500,-2200,U5b2c,50.189998626708984,14.157999992370605,/static_md5/data/fasta/I7275.fa
I1549,BBC,Copper Age,Germany,F,-2500,-2050,W1c1,51.81999969482422,10.90999984741211,/static_md5/data/fasta/I1549.fa
I5042,EBACz,Bronze Age,Czech Republic,M,-2300,-1900,I4a,48.801944732666016,17.023332595825195,/static_md5/data/fasta/I5042.fa
I6476,BBC,Copper Age,Czech Republic,F,-2500,-1900,U5a1b1,50.50950622558594,14.044520378112793,/static_md5/data/fasta/I6476.fa
PCA0030,MAPl,Middle Ages,Poland,F,110,160,H2a2b,52.59000015258789,16.780000686645508,/static_md5/data/fasta/PCA0030.fa
I1530,BBC,Copper Age,Germany,M,-2458,-2140,H3ao,51.45000076293945,11.539999961853027,/static_md5/data/fasta/I1530.fa
I5043,EBACz,Bronze Age,Czech Republic,M,-2300,-1900,U4c1a,48.801944732666016,17.023332595825195,/static_md5/data/fasta/I5043.fa
I5665,BBC,Copper Age,Spain,M,-2280,-1984,K1a24a,42.72502899169922,-3.8445370197296143,/static_md5/data/fasta/I5665.fa
I4946,BBC,Copper Age,Czech Republic,F,-2296,-2146,I4a,50.0504150390625,14.366726875305176,/static_md5/data/fasta/I4946.fa
PCA0031,MAPl,Middle Ages,Poland,F,10,375,K2a,52.59000015258789,16.780000686645508,
I0407,NEIB,Neolithic,Spain,F,-3900,-3600,K1b1a1,41.25,-2.3299999237060547,/static_md5/data/fasta/I0407.fa
I7195,UNC,Bronze Age,Czech Republic,F,-2200,-1700,H3v+16093,50.0504150390625,14.366726875305176,/static_md5/data/fasta/I7195.fa
I4655,HGS,Mesolithic,Romania,M,-7060,-6570,K1,44.630001068115234,22.610000610351562,/static_md5/data/fasta/I4655.fa
I4947,BBC,Copper Age,Czech Republic,M,-2500,-2000,H17a,50.0504150390625,14.366726875305176,/static_md5/data/fasta/I4947.fa
DA203,MAST,Middle Ages,Kazakhstan,M,950,1250,G2a2,43.20249938964844,76.9816665649414,/static_md5/data/fasta/DA203.fa
PCA0036,MAPl,Middle Ages,Poland,M,80,260,U5b1d1,52.59000015258789,16.780000686645508,/static_md5/data/fasta/PCA0036.fa
I4247,BBC,Copper Age,Spain,F,-2464,-2210,T2b3,40.42599868774414,-3.5350000858306885,/static_md5/data/fasta/I4247.fa
I7196,UNC,Bronze Age,Czech Republic,M,-2200,-1700,K1a+195,50.0504150390625,14.366726875305176,/static_md5/data/fasta/I7196.fa
I7197,UNC,Bronze Age,Czech Republic,M,-2200,-1700,X2b6,50.0504150390625,14.366726875305176,/static_md5/data/fasta/I7197.fa
PCA0041,MAPl,Middle Ages,Poland,M,80,260,N,52.59000015258789,16.780000686645508,
I7199,UNC,Bronze Age,Czech Republic,M,-2200,-1700,J1c3a,50.0504150390625,14.366726875305176,/static_md5/data/fasta/I7199.fa
I4889,BBC,Copper Age,Czech Republic,M,-2281,-2062,U4a2,50.12174606323242,14.456951141357422,/static_md5/data/fasta/I4889.fa
I7201,UNC,Bronze Age,Czech Republic,F,-2200,-1700,U5a1a2b,50.0504150390625,14.366726875305176,/static_md5/data/fasta/I7201.fa
PCA0044,MAPl,Middle Ages,Poland,F,80,260,H5a1,52.59000015258789,16.780000686645508,/static_md5/data/fasta/PCA0044.fa
I4884,EBACz,Bronze Age,Czech Republic,M,-1882,-1745,H4a1a1a,50.12174606323242,14.456951141357422,/static_md5/data/fasta/I4884.fa
PCA0045,MAPl,Middle Ages,Poland,F,80,260,U5b1d1,52.59000015258789,16.780000686645508,
I5237,HGS,Mesolithic,Serbia,M,-9500,-6200,U5a2a,44.599998474121094,22.010000228881836,/static_md5/data/fasta/I5237.fa
I5236,HGS,Mesolithic,Serbia,M,-8290,-7825,U5a2d,44.599998474121094,22.010000228881836,/static_md5/data/fasta/I5236.fa
I5411,HGS,Mesolithic,Romania,M,-7000,-6300,U5a1c1,44.630001068115234,22.610000610351562,/static_md5/data/fasta/I5411.fa
I5239,HGS,Mesolithic,Serbia,F,-8535,-8230,U5a2d,44.599998474121094,22.010000228881836,/static_md5/data/fasta/I5239.fa
I7211,BBC,Copper Age,Czech Republic,F,-2500,-2200,U5b3,50.4102668762207,14.074597358703613,/static_md5/data/fasta/I7211.fa
DA205,MAST,Middle Ages,Kazakhstan,F,950,1250,J1c,43.20249938964844,76.9816665649414,/static_md5/data/fasta/DA205.fa
I0408,NEIB,Neolithic,Spain,F,-3893,-3661,U5b1+16189+@16192,41.25,-2.3299999237060547,/static_md5/data/fasta/I0408.fa
PCA0046,MAPl,Middle Ages,Poland,M,110,160,U8a1a1b,52.59000015258789,16.780000686645508,/static_md5/data/fasta/PCA0046.fa
I4892,EBACz,Bronze Age,Czech Republic,F,-1881,-1701,T1a1,50.12174606323242,14.456951141357422,/static_md5/data/fasta/I4892.fa
I4893,NECz,Neolithic,Czech Republic,M,-4449,-4348,U5b1b1,50.12174606323242,14.456951141357422,/static_md5/data/fasta/I4893.fa
I0171,LNEGe,Neolithic,Germany,F,-2287,-2041,U5a1a2a,51.81999969482422,10.90999984741211,/static_md5/data/fasta/I0171.fa
PCA0047,MAPl,Middle Ages,Poland,F,80,260,H5a1,52.59000015258789,16.780000686645508,/static_md5/data/fasta/PCA0047.fa
I7286,BBC,Copper Age,Czech Republic,M,-2500,-2200,I4a,50.4102668762207,14.074597358703613,/static_md5/data/fasta/I7286.fa
I4894,NECz,Neolithic,Czech Republic,F,-4488,-4368,U8b1b1,50.12174606323242,14.456951141357422,/static_md5/data/fasta/I4894.fa
I4303,MLN,Neolithic,France,M,-4778,-4586,H3,43.457000732421875,5.86299991607666,/static_md5/data/fasta/I4303.fa
Sarretudvari-Hizofold/9/anc11,MAHu,Middle Ages,Hungary,M,900,970,T2b,47.233333587646484,43882.0,
I7212,BBC,Copper Age,Czech Republic,M,-2500,-2200,K1b1a1+199,50.4102668762207,14.074597358703613,/static_md5/data/fasta/I7212.fa
PCA0049,MAPl,Middle Ages,Poland,F,110,160,H1a,52.59000015258789,16.780000686645508,/static_md5/data/fasta/PCA0049.fa
I4304,MLN,Neolithic,France,M,-4787,-4589,T2c1d+152,43.457000732421875,5.86299991607666,/static_md5/data/fasta/I4304.fa
I6480,BBC,Copper Age,Czech Republic,M,-2500,-1900,U4a2,50.16666793823242,14.316666603088379,/static_md5/data/fasta/I6480.fa
I7040,BAHu,Bronze Age,Hungary,F,-2500,-2200,K1a4b,47.429954528808594,19.051965713500977,/static_md5/data/fasta/I7040.fa
I1381,BBC,Copper Age,France,M,-2400,-1900,H,49.15299987792969,6.1020002365112305,/static_md5/data/fasta/I1381.fa
PCA0051,MAPl,Middle Ages,Poland,F,110,160,K2a,52.59000015258789,16.780000686645508,
I7043,BAHu,Bronze Age,Hungary,M,-2500,-2200,H1b1,47.429954528808594,19.051965713500977,/static_md5/data/fasta/I7043.fa
DA207,MEST,Modern Era,Kazakhstan,M,1650,1850,H2a,42.90194320678711,68.24888610839844,/static_md5/data/fasta/DA207.fa
I7041,BAHu,Bronze Age,Hungary,M,-2500,-2200,H1b1,47.429954528808594,19.051965713500977,/static_md5/data/fasta/I7041.fa
