name,group,epoch,country,sex,year_from,year_to,haplogroup,fasta_url
Kretuonas1,NEBL,Neolithic,Lithuania,F,-4460,-3820,U5b1,/static_md5/data/fasta/Kretuonas1.fa
RISE407,IACA,Iron Age,Armenia,F,-1115,-895,H8a1,/static_md5/data/fasta/RISE407.fa
PCA0028,MAPl,Middle Ages,Poland,F,80,260,U3a1a,/static_md5/data/fasta/PCA0028.fa
RISE247,BAHu,Bronze Age,Hungary,M,-1746,-1611,H11a,/static_md5/data/fasta/RISE247.fa
RISE408,IACA,Iron Age,Armenia,M,-1209,-1009,I5c,/static_md5/data/fasta/RISE408.fa
I2509,BABA,Bronze Age,Bulgaria,F,-4452,-4354,K1a2,/static_md5/data/fasta/I2509.fa
NLHFON469,MAHu,Middle Ages,Hungary,U,500,600,T2c1c,
MX196,CWC,Neolithic,Switzerland,F,-2580,-2290,J1c3,/static_md5/data/fasta/MX196.fa
NLIAR3,MAIt,Middle Ages,Italy,U,500,1000,None,
I2519,CABA,Copper Age,Bulgaria,F,-4337,-4246,U5b2a1a,/static_md5/data/fasta/I2519.fa
NLHHACS  13,MAHu,Middle Ages,Hungary,U,500,600,None,
I8474,CLIB,Classical Age,Spain,F,100,200,U5a1a2b,/static_md5/data/fasta/I8474.fa
PCA0038,MAPl,Middle Ages,Poland,U,80,260,H1e1a,/static_md5/data/fasta/PCA0038.fa
RISE412,IACA,Iron Age,Armenia,F,-1193,-945,U4c1,/static_md5/data/fasta/RISE412.fa
I0021,LBK,Neolithic,Germany,U,-5500,-4800,T2b,/static_md5/data/fasta/I0021.fa
MX197,CWC,Neolithic,Switzerland,F,-2490,-2294,H11a+152,/static_md5/data/fasta/MX197.fa
I2431,CABA,Copper Age,Bulgaria,M,-4725,-4605,N1b2,/static_md5/data/fasta/I2431.fa
NLHHACS 18,MAHu,Middle Ages,Hungary,U,500,600,H39,
PCA0050,MAPl,Middle Ages,Poland,M,80,260,H1e1a,/static_md5/data/fasta/PCA0050.fa
I2423,CABA,Copper Age,Bulgaria,F,-4520,-4356,H,/static_md5/data/fasta/I2423.fa
RISE413,BACA,Bronze Age,Armenia,M,-1906,-1698,T2c1f,/static_md5/data/fasta/RISE413.fa
NLHHACS1,MAHu,Middle Ages,Hungary,U,500,600,None,
PCA0052,MAPl,Middle Ages,Poland,F,110,160,U5a1a1,/static_md5/data/fasta/PCA0052.fa
RISE416,BACA,Bronze Age,Armenia,M,-1643,-1445,K1a17a,/static_md5/data/fasta/RISE416.fa
MX198,CWC,Neolithic,Switzerland,F,-2900,-2300,J1c4,/static_md5/data/fasta/MX198.fa
I2424,CABA,Copper Age,Bulgaria,F,-4448,-4260,U4a,/static_md5/data/fasta/I2424.fa
I7692,BAIB,Bronze Age,Portugal,F,-2200,-1700,U5b1+16189+@16192,/static_md5/data/fasta/I7692.fa
PCA0059,MAPl,Middle Ages,Poland,F,110,160,K2a,/static_md5/data/fasta/PCA0059.fa
I2430,CABA,Copper Age,Bulgaria,M,-4545,-4450,K1a26,/static_md5/data/fasta/I2430.fa
MX199,CWC,Neolithic,Switzerland,F,-2409,-2197,J2b1a,/static_md5/data/fasta/MX199.fa
NLHBAL144C,MAHu,Middle Ages,Hungary,U,450,500,K1a4,/static_md5/data/fasta/NLHBAL144C.fa
I7688,BAIB,Bronze Age,Portugal,F,-1200,-700,H3ap,/static_md5/data/fasta/I7688.fa
I2425,CABA,Copper Age,Bulgaria,F,-4679,-4450,T2c1b,/static_md5/data/fasta/I2425.fa
NLHBAL148C,MAHu,Middle Ages,Hungary,U,450,500,R,/static_md5/data/fasta/NLHBAL148C.fa
RISE423,BACA,Bronze Age,Armenia,M,-1402,-1211,T2a3,/static_md5/data/fasta/RISE423.fa
PCA0066,MAPl,Middle Ages,Poland,M,80,120,H2a5,/static_md5/data/fasta/PCA0066.fa
NLHBAL267B,MAHu,Middle Ages,Hungary,U,450,500,None,
RISE139,UNC,Bronze Age,Poland,F,-2135,-1923,U2e1f1,
I10866,CLIB,Classical Age,Spain,F,-43,51,K1b2a,/static_md5/data/fasta/I10866.fa
RISE21,BASC,Bronze Age,Denmark,U,-1426,-1281,N1a1a1a2,
RISE42,NESC,Neolithic,Denmark,M,-2191,-1972,H3v+16093,
MX203,NESw,Neolithic,Switzerland,F,-3400,-2500,H4a1,/static_md5/data/fasta/MX203.fa
RISE492,IARu,Iron Age,Russia,M,-396,-209,D4b1a2a2,
RISE174,IASC,Iron Age,Sweden,F,427,611,W1,
RISE207,BASC,Bronze Age,Sweden,U,-1493,-1302,J1c8a1,
LRV_76,ROM,Classical Age,Italy,M,0,400,D4b1c,/static_md5/data/fasta/LRV_76.fa
LRV_77,ROM,Classical Age,Italy,F,0,400,D4b1c,/static_md5/data/fasta/LRV_77.fa
RISE496,BARu,Bronze Age,Russia,F,-1414,-1261,U5a1a2a,
RISE495,BARu,Bronze Age,Russia,M,-1414,-1261,D4j1,
I0211,HGE,Mesolithic,Russia,M,-6773,-5886,U4a,/static_md5/data/fasta/I0211.fa
RISE504,IARu,Iron Age,Russia,F,721,889,C4a1d,
MX204,NESw,Neolithic,Switzerland,M,-3400,-2500,K1a2b,/static_md5/data/fasta/MX204.fa
LRV_93,ROM,Classical Age,Italy,M,0,400,X2e2a,/static_md5/data/fasta/LRV_93.fa
RISE502,BARu,Bronze Age,Russia,F,-1496,-1306,U5a1d,
MX209,NESw,Neolithic,Switzerland,M,-3400,-2500,K1a+195,/static_md5/data/fasta/MX209.fa
RISE524,BARu,Bronze Age,Russia,U,-1598,-1398,J2b1a,
I2426,CABA,Copper Age,Bulgaria,M,-4450,-4264,K1,/static_md5/data/fasta/I2426.fa
RISE523,BARu,Bronze Age,Russia,U,-1598,-1398,M12'G,
LRV_95,ROM,Classical Age,Italy,U,0,400,T2j1,/static_md5/data/fasta/LRV_95.fa
RISE553,BARu,Bronze Age,Russia,U,-926,-815,F1b,
RISE554,BARu,Bronze Age,Russia,U,-1005,-844,F1b1b,
LRV_103,ROM,Classical Age,Italy,M,0,400,H16d,/static_md5/data/fasta/LRV_103.fa
LRV_102,ROM,Classical Age,Italy,M,0,400,J1b1a1 + 146,/static_md5/data/fasta/LRV_102.fa
EHU001,CAIB,Copper Age,Spain,M,-2287,-2044,U5a1b1,
LHHEG11,LONG,Middle Ages,Hungary,U,500,600,T2+16189,/static_md5/data/fasta/LHHEG11.fa
I2427,CABA,Copper Age,Bulgaria,F,-4445,-4335,H1j,/static_md5/data/fasta/I2427.fa
NLHBAL113A,MAHu,Middle Ages,Hungary,U,450,500,None,
I2801,GAC,Neolithic,Poland,U,-3400,-2800,H1b,/static_md5/data/fasta/I2801.fa
JK2143,CLNE,Classical Age,Egypt,M,-801,-777,T1a7,
MX210,NESw,Neolithic,Switzerland,M,-3400,-2500,K1a2b,/static_md5/data/fasta/MX210.fa
NLHBAL269C,MAHu,Middle Ages,Hungary,U,450,500,None,
Donkalnis1,HGN,Mesolithic,Lithuania,F,-5500,-2900,U5b1,/static_md5/data/fasta/Donkalnis1.fa
LHHEG12,LONG,Middle Ages,Hungary,U,500,600,U8a1a2,/static_md5/data/fasta/LHHEG12.fa
I4950,BBC,Bronze Age,Great Britain,M,-2500,-1800,U5a2d1,/static_md5/data/fasta/I4950.fa
I0101,LBK,Neolithic,Germany,U,-5500,-4775,U5a1a,/static_md5/data/fasta/I0101.fa
LRV_104,ROM,Classical Age,Italy,U,0,400,J1b4,/static_md5/data/fasta/LRV_104.fa
I4088,CABA,Copper Age,Romania,F,-4331,-4076,K2a,/static_md5/data/fasta/I4088.fa
I0455,CAIB,Copper Age,Spain,M,-2904,-2667,H1,/static_md5/data/fasta/I0455.fa
NLIAR13,MAIt,Middle Ages,Italy,U,500,1000,U5a1b1,/static_md5/data/fasta/NLIAR13.fa
Kivisaare3,NEBL,Neolithic,Estonia,M,-4730,-4540,U4a1,/static_md5/data/fasta/Kivisaare3.fa
LRV_110,ROM,Classical Age,Italy,F,0,400,N1b1a2,/static_md5/data/fasta/LRV_110.fa
NLIAR14,MAIt,Middle Ages,Italy,U,500,1000,None,
HUGO_167,BBC,Bronze Age,Germany,M,-2270,-2039,U5b2b3a,/static_md5/data/fasta/HUGO_167.fa
LRV_112,ROM,Classical Age,Italy,F,0,400,H50,/static_md5/data/fasta/LRV_112.fa
I4089,CABA,Copper Age,Romania,M,-3761,-3645,J1c,/static_md5/data/fasta/I4089.fa
MX211,NESw,Neolithic,Switzerland,M,-3100,-2928,K1a+195,/static_md5/data/fasta/MX211.fa
I4246,CAIB,Copper Age,Spain,M,-2473,-2030,M1a1b1,/static_md5/data/fasta/I4246.fa
I0781,CABA,Copper Age,Bulgaria,F,-4528,-4371,K1a,/static_md5/data/fasta/I0781.fa
MX212,NESw,Neolithic,Switzerland,M,-3323,-2581,H1,/static_md5/data/fasta/MX212.fa
I8216,CLIB,Classical Age,Spain,M,57,208,H1,/static_md5/data/fasta/I8216.fa
HUGO_168,BBC,Bronze Age,Germany,F,-2289,-2141,H1,/static_md5/data/fasta/HUGO_168.fa
LRV_119,ROM,Classical Age,Italy,M,0,400,H5′36,/static_md5/data/fasta/LRV_119.fa
I2181,CABA,Copper Age,Bulgaria,M,-4550,-4455,HV15,/static_md5/data/fasta/I2181.fa
POST_3,EBAGe,Bronze Age,Germany,U,-2019,-1890,None,
LRV_122,ROM,Classical Age,Italy,M,0,400,K1a12a1a,/static_md5/data/fasta/LRV_122.fa
LRV_135,ROM,Classical Age,Italy,M,0,400,H47,/static_md5/data/fasta/LRV_135.fa
Kivutkalns222,BABL,Bronze Age,Latvia,M,-805,-515,U5a1c1,/static_md5/data/fasta/Kivutkalns222.fa
MX213,NESw,Neolithic,Switzerland,M,-3363,-2930,K1b1a,/static_md5/data/fasta/MX213.fa
POST_16,EBAGe,Bronze Age,Germany,F,-2029,-1911,T2f8a,/static_md5/data/fasta/POST_16.fa
LRV_137,ROM,Classical Age,Italy,U,0,400,T2a1b1,/static_md5/data/fasta/LRV_137.fa
I8343,CLIB,Classical Age,Spain,M,500,600,J1c2c2,/static_md5/data/fasta/I8343.fa
HUGO_169sk1,BBC,Bronze Age,Germany,M,-2562,-2345,U5a2b3,/static_md5/data/fasta/HUGO_169sk1.fa
I5769,IABA,Iron Age,Bulgaria,F,-500,-400,H,/static_md5/data/fasta/I5769.fa
POST_21,EBAGe,Bronze Age,Germany,M,-2025,-1903,None,
I3498,NEBA,Neolithic,Croatia,M,-5837,-5659,U8b1b1,/static_md5/data/fasta/I3498.fa
I4167,NEBA,Neolithic,Croatia,M,-4790,-4558,U5b2b,/static_md5/data/fasta/I4167.fa
POST_32,EBAGe,Bronze Age,Germany,F,-2032,-1916,T2,/static_md5/data/fasta/POST_32.fa
HUGO_169sk2,BBC,Bronze Age,Germany,F,-2461,-2211,U5a2b3,/static_md5/data/fasta/HUGO_169sk2.fa
MX219,NESw,Neolithic,Switzerland,M,-3330,-3216,K,/static_md5/data/fasta/MX219.fa
LHSZ11,LONG,Middle Ages,Hungary,U,500,600,K2a3a,/static_md5/data/fasta/LHSZ11.fa
I2452,BBC,Bronze Age,Great Britain,M,-2276,-1980,H1e1a,/static_md5/data/fasta/I2452.fa
POST_38,EBAGe,Bronze Age,Germany,M,-2197,-2034,H1e,/static_md5/data/fasta/POST_38.fa
I2533,NEBA,Neolithic,Romania,F,-5484,-5372,J1c5,/static_md5/data/fasta/I2533.fa
LRV_138,ROM,Classical Age,Italy,M,0,400,N1a1a1a,/static_md5/data/fasta/LRV_138.fa
HUGO_170,BBC,Bronze Age,Germany,M,-2288,-2066,U4d3,/static_md5/data/fasta/HUGO_170.fa
I2532,NEBA,Neolithic,Romania,M,-5715,-5626,K1a2,/static_md5/data/fasta/I2532.fa
MX251,BAGe,Bronze Age,Germany,F,-2197,-1981,T2b3d,/static_md5/data/fasta/MX251.fa
I1271,CAIB,Copper Age,Spain,F,-3363,-1903,K1a+195,/static_md5/data/fasta/I1271.fa
LRCMUS62,LONG,Middle Ages,Czech Republic,U,500,600,None,
I0704,NEBA,Neolithic,Bulgaria,F,-6034,-5843,T2b,/static_md5/data/fasta/I0704.fa
HUGO_171,BBC,Bronze Age,Germany,F,-2387,-2146,U5a1a1,/static_md5/data/fasta/HUGO_171.fa
I2521,NEBA,Neolithic,Bulgaria,M,-5619,-5491,H,/static_md5/data/fasta/I2521.fa
LRV_143,ROM,Classical Age,Italy,U,0,400,H2,/static_md5/data/fasta/LRV_143.fa
HUGO_180sk,BBC,Bronze Age,Germany,M,-2461,-2210,U5b2b4,/static_md5/data/fasta/HUGO_180sk.fa
HUGO_180sk2,BBC,Bronze Age,Germany,M,-2463,-2235,U5b2b4,/static_md5/data/fasta/HUGO_180sk2.fa
I0232,SRU,Bronze Age,Russia,M,-1850,-1200,U5a1f2,/static_md5/data/fasta/I0232.fa
HUGO_190,BBC,Bronze Age,Germany,F,-2268,-2046,J1c3g,/static_md5/data/fasta/HUGO_190.fa
I4055,CAIB,Classical Age,Spain,M,200,400,U3a1,/static_md5/data/fasta/I4055.fa
I6491,CLIB,Classical Age,Spain,M,200,500,H4a1a,/static_md5/data/fasta/I6491.fa
I0633,NEBA,Neolithic,Serbia,M,-5604,-5376,HV,/static_md5/data/fasta/I0633.fa
LRV_148,ROM,Classical Age,Italy,U,0,400,X2 + 225,/static_md5/data/fasta/LRV_148.fa
LRV_149,ROM,Classical Age,Italy,M,0,400,H5b,/static_md5/data/fasta/LRV_149.fa
POST_1,EBAGe,Bronze Age,Germany,F,-2024,-1882,H2a1a,/static_md5/data/fasta/POST_1.fa
POST_85,EBAGe,Bronze Age,Germany,U,-2120,-1921,X2b+226,/static_md5/data/fasta/POST_85.fa
POST_2,EBAGe,Bronze Age,Germany,U,-2126,-1948,None,
LRCMUS63,LONG,Middle Ages,Czech Republic,U,500,600,None,
MX252,BAGe,Bronze Age,Germany,M,-1941,-1774,H83,/static_md5/data/fasta/MX252.fa
POST_6,EBAGe,Bronze Age,Germany,M,-2009,-1883,U5a1a1+16362,/static_md5/data/fasta/POST_6.fa
I12034,MAIB,Middle Ages,Spain,F,500,600,W6a,/static_md5/data/fasta/I12034.fa
I1272,CAIB,Copper Age,Spain,F,-2857,-2496,K1b1a,/static_md5/data/fasta/I1272.fa
I1131,NEBA,Neolithic,Serbia,M,-4605,-4460,H,/static_md5/data/fasta/I1131.fa
I0676,NEBA,Neolithic,Macedonia,M,-5979,-5735,J1c1,/static_md5/data/fasta/I0676.fa
